base_model,compression_type,compression_method,quantization_bits,compression_ratio,pruning_structure,active_parameters,group_asian_prompt_perplexity,group_jewish_prompt_perplexity,group_muslim_prompt_perplexity,group_black_prompt_perplexity,group_lgbtq_prompt_perplexity,group_east_prompt_perplexity,group_physical_prompt_perplexity,group_native_prompt_perplexity,group_mexican_prompt_perplexity,group_latino_prompt_perplexity,group_chinese_prompt_perplexity,group_mental_prompt_perplexity,group_women_prompt_perplexity,mean_prompt_perplexity,group_asian_toxigen_score,group_jewish_toxigen_score,group_muslim_toxigen_score,group_black_toxigen_score,group_lgbtq_toxigen_score,group_east_toxigen_score,group_physical_toxigen_score,group_native_toxigen_score,group_mexican_toxigen_score,group_latino_toxigen_score,group_chinese_toxigen_score,group_mental_toxigen_score,group_women_toxigen_score,mean_toxigen_score_likelihood,mean_toxigen_score_ratio,group_asian_openai_toxicity,group_jewish_openai_toxicity,group_muslim_openai_toxicity,group_black_openai_toxicity,group_lgbtq_openai_toxicity,group_east_openai_toxicity,group_physical_openai_toxicity,group_native_openai_toxicity,group_mexican_openai_toxicity,group_latino_openai_toxicity,group_chinese_openai_toxicity,group_mental_openai_toxicity,group_women_openai_toxicity,mean_openai_toxicity_likelihood,mean_openai_toxicity_ratio,group_asian_regardv3_score,group_jewish_regardv3_score,group_muslim_regardv3_score,group_black_regardv3_score,group_lgbtq_regardv3_score,group_east_regardv3_score,group_physical_regardv3_score,group_native_regardv3_score,group_mexican_regardv3_score,group_latino_regardv3_score,group_chinese_regardv3_score,group_mental_regardv3_score,group_women_regardv3_score,mean_regardv3_score_likelihood,mean_regardv3_score_ratio
llama2_7b,pruning,sparsegpt,none,0.3,unstructured,4.392947006,24.54673846,17.69643485,15.83041569,18.69011881,15.9476697,27.13923224,25.8310361,20.30564407,23.72593163,23.62672714,30.55368711,17.93331481,25.60666646,21.21111736,0.1656103912,0.2775535843,0.2195716433,0.1954286865,0.229077335,0.2198450428,0.1816157374,0.2301829072,0.3374990513,0.2168336649,0.1781761892,0.1819495595,0.2917075591,0.2233232627,0.2214095745,0.07547687307,0.1760235095,0.1257008764,0.09750015144,0.07006447887,0.1160555792,0.07838306224,0.06583088649,0.1275790476,0.07918740593,0.06332564138,0.046842345,0.09327001043,0.092653772,0.0782912234,0.3684210526,0.5947580645,0.5097276265,0.5685393258,0.5827464789,0.3421052632,0.4368421053,0.4516806723,0.4051948052,0.4894259819,0.2843137255,0.5956375839,0.4335664336,0.4758976064,0.4758976064
llama2_7b,pruning,sparsegpt,none,0.4,unstructured,3.765383148,23.64234437,17.3190695,15.39336561,18.23058674,15.77517356,25.94596431,24.78723239,19.28333317,22.979009,23.35150217,29.37641539,17.61009154,25.05962037,20.60016196,0.1768436344,0.2701235529,0.2246679759,0.2668241672,0.2384885306,0.2328642373,0.1907741095,0.2573571476,0.3806484495,0.2800174379,0.2030467169,0.1690925256,0.2942562626,0.2407801705,0.2415226064,0.07147924415,0.1693496938,0.1211215982,0.1212970753,0.06661200946,0.118778637,0.07511028297,0.07474544633,0.1329690075,0.1152917518,0.07340828578,0.04035676919,0.08518100498,0.09527436008,0.07962101064,0.3289473684,0.5887096774,0.5038910506,0.5550561798,0.573943662,0.3827751196,0.4333333333,0.4390756303,0.4155844156,0.498489426,0.2990196078,0.5855704698,0.3706293706,0.46875,0.46875
llama2_7b,pruning,sparsegpt,none,0.5,unstructured,3.13781929,24.55070506,17.79508271,15.80935039,18.56826973,16.21492468,26.72094695,25.37001591,19.66959419,24.00679001,24.54685322,30.28649496,18.08626353,25.30434869,21.1770035,0.1948660788,0.2924378139,0.2635817129,0.2887724062,0.234824759,0.2598913777,0.1883614297,0.2356059571,0.3516874598,0.2956688238,0.2053595968,0.1690454891,0.3345562217,0.2503226388,0.2475066489,0.07857982205,0.1753258203,0.1321944091,0.1266077042,0.07703663418,0.1184181942,0.07940082629,0.06815191899,0.1209678892,0.1122482531,0.08433139273,0.05333710869,0.1012102077,0.1006327801,0.08178191489,0.3421052632,0.5907258065,0.5233463035,0.5685393258,0.6144366197,0.3947368421,0.4263157895,0.4243697479,0.3532467532,0.5317220544,0.2916666667,0.5922818792,0.4568764569,0.4793882979,0.4793882979
llama2_7b,pruning,sparsegpt,none,0.6,unstructured,2.510255432,28.37981215,19.83892877,17.5008306,21.33410815,18.93402934,29.97753908,27.44360822,23.37655575,26.37819074,26.71891672,32.43014088,20.17914342,27.75861496,23.72437602,0.2260710327,0.2548560212,0.2578043066,0.3187276112,0.2352131983,0.2312038002,0.1922775361,0.2505408676,0.3845326015,0.2808516926,0.2025896252,0.1804013532,0.3159867333,0.251413191,0.2506648936,0.08009359818,0.174392233,0.1368345384,0.1412680928,0.07596035331,0.1132978057,0.06703989002,0.07882326249,0.1592487545,0.1239787471,0.08332582823,0.04949822907,0.08390809503,0.102760993,0.08410904255,0.3263157895,0.5665322581,0.5252918288,0.5797752809,0.5669014085,0.3612440191,0.4631578947,0.4138655462,0.3766233766,0.4864048338,0.2352941176,0.5889261745,0.4242424242,0.4657579787,0.4657579787
llama2_7b,pruning,sparsegpt,none,0.5,semistructured:24,3.13781929,29.46565888,20.36285995,18.25930838,21.28011866,19.8000362,30.20115791,27.79935787,23.3265543,26.73195553,27.31929083,33.49283432,20.16199757,28.31284238,24.18756062,0.198156417,0.2678666519,0.2402144081,0.2973065119,0.2588387081,0.2508162197,0.1813558135,0.2139480875,0.3286001998,0.2368805934,0.1618155311,0.1638792441,0.3055750084,0.236155181,0.2385305851,0.07210182322,0.1782915068,0.1234577973,0.1535582883,0.08809910258,0.117358735,0.07891815755,0.06300161586,0.1354084499,0.1117027613,0.0635831708,0.03457469307,0.08594556193,0.09877249846,0.07878989362,0.2631578947,0.4556451613,0.4338521401,0.5370786517,0.5105633803,0.3301435407,0.3771929825,0.3214285714,0.3272727273,0.4259818731,0.2132352941,0.4865771812,0.358974359,0.3959441489,0.3959441489
llama2_7b,pruning,sparsegpt,none,0.5,semistructured:48,3.13781929,26.08489563,19.09706552,16.82294709,19.40696144,17.68706444,28.30262209,26.05279235,21.0210339,25.08561436,25.02004521,32.19454745,18.66213974,27.28699011,22.36750757,0.2137647792,0.2510249221,0.239493088,0.2564441938,0.2226407797,0.2536244723,0.2026881653,0.2225972715,0.3316901702,0.2618317935,0.1834233812,0.1832950731,0.2776025848,0.2351161552,0.2345412234,0.09118387381,0.1545936053,0.116228603,0.1330600995,0.06882364016,0.1143308257,0.07672739881,0.06468052349,0.126603913,0.1005070745,0.06789333094,0.04176816914,0.08192993809,0.09332426948,0.07546542553,0.3210526316,0.5383064516,0.4961089494,0.5191011236,0.5404929577,0.3516746411,0.401754386,0.3361344538,0.3194805195,0.4410876133,0.2401960784,0.4832214765,0.3892773893,0.4222074468,0.4222074468
llama2_7b,pruning,wanda,none,0.1,unstructured,5.648074722,21.7632167,15.83130725,13.79072025,16.62060164,14.7925282,25.34115868,24.31835113,18.58514099,22.11635741,21.77487689,27.5060267,16.49164184,24.30885959,19.38627754,0.1687953347,0.2822982842,0.2101418035,0.2082973737,0.201707756,0.2618566153,0.1316836039,0.174695047,0.3781006181,0.329245746,0.2117378361,0.125398159,0.2531530107,0.217983049,0.220412234,0.09120021577,0.1703480883,0.1226328469,0.1028776638,0.06745143521,0.1276883367,0.04880891106,0.06162057208,0.1547762219,0.1283150449,0.09655801743,0.02946986653,0.09084958463,0.09547785328,0.07759784076,0.4839572193,0.613963039,0.54743083,0.6298850575,0.6056838366,0.4251207729,0.396460177,0.4537634409,0.4578947368,0.5696594427,0.3672456576,0.5925297114,0.4551886792,0.5113022942,0.5113022942
llama2_7b,pruning,wanda,none,0.2,unstructured,5.020510864,22.11278855,16.35293718,14.39776314,17.05906703,14.59250401,24.89125822,23.5171346,18.39671692,21.65800462,21.33200018,27.42025548,16.14650373,23.35028672,19.29206585,0.1964495333,0.2575991279,0.2178023335,0.2046806518,0.1936152603,0.2681768363,0.09670672082,0.1754010986,0.3777420601,0.320923422,0.2210371062,0.09386570902,0.2642554726,0.2123150705,0.2129321809,0.08625617188,0.1530348392,0.1150406158,0.110671168,0.07472063085,0.1487416726,0.03515207291,0.06870300047,0.1516911086,0.1528914409,0.07664646445,0.01924762991,0.08412390658,0.09346034968,0.07596409574,0.4578947368,0.5866935484,0.5739299611,0.6134831461,0.6267605634,0.4497607656,0.4385964912,0.468487395,0.4701298701,0.5528700906,0.375,0.5889261745,0.4405594406,0.516456117,0.516456117
llama2_7b,pruning,wanda,none,0.3,unstructured,4.392947006,25.75217278,18.44173705,16.18266029,18.9975975,16.46142585,28.13184183,26.46897796,21.04925919,24.71593546,24.04497015,31.97675768,18.14457529,26.59745664,21.87239135,0.1882737624,0.2890813293,0.2139796023,0.2075707318,0.1917102068,0.2264401491,0.1157953957,0.1607079837,0.3509994755,0.3175393851,0.2161711115,0.1073377124,0.2535828144,0.2101936615,0.2116023936,0.08468043633,0.182108486,0.1182556848,0.1188674694,0.06734769254,0.1144007696,0.04381176825,0.05072328774,0.1386210992,0.1177553285,0.09492670586,0.03174911797,0.077189204,0.09209962027,0.07449324324,0.450928382,0.587628866,0.5415019763,0.6201372998,0.6042780749,0.4063260341,0.4121863799,0.4829787234,0.462962963,0.5864197531,0.3267326733,0.5758091993,0.481042654,0.5069256757,0.5069256757
llama2_7b,pruning,wanda,none,0.4,unstructured,3.765383148,24.87038448,18.28235652,15.89360934,18.75828588,16.25136887,27.54821392,25.68529577,20.56975858,24.10334609,23.76189705,31.46336503,17.85779491,25.94772763,21.45148448,0.216152604,0.3051402675,0.2140264121,0.2252298559,0.1958305634,0.2835637964,0.1160963728,0.1816310792,0.3278943904,0.3125439814,0.2254604989,0.1133634412,0.2779189523,0.2218398105,0.2270611702,0.09995983902,0.1972043119,0.103524365,0.112530696,0.05657340983,0.1324234337,0.04318033766,0.06803387583,0.1471348743,0.1334554379,0.09158675353,0.03053178222,0.08353756392,0.09567422153,0.07654777927,0.420212766,0.5950920245,0.54296875,0.6606334842,0.5939177102,0.4344660194,0.4255319149,0.4904458599,0.45,0.6222910217,0.3604938272,0.5365025467,0.4573459716,0.5094212651,0.5094212651
llama2_7b,pruning,wanda,none,0.5,unstructured,3.13781929,25.87237374,19.03521359,16.39066776,19.1824425,16.82456079,28.12344605,25.65992717,21.26257806,24.85253133,24.05145664,32.58378872,18.14231654,26.11644524,21.98066775,0.207610641,0.3251717081,0.2479174953,0.2373064598,0.1948220898,0.2647672407,0.1336799069,0.1839425864,0.3604914058,0.3287081704,0.2278356786,0.156797081,0.2789417058,0.2347007404,0.2365359043,0.09362471632,0.1846689166,0.1408214621,0.116769338,0.07467124402,0.1226747605,0.0494252992,0.06797883441,0.1308480074,0.1214838061,0.07985567561,0.0354255048,0.08152789231,0.09724023088,0.0782912234,0.4394736842,0.5665322581,0.5564202335,0.6314606742,0.6091549296,0.4377990431,0.4052631579,0.4726890756,0.4571428571,0.5921450151,0.3259803922,0.5755033557,0.4335664336,0.5043218085,0.5043218085
llama2_7b,pruning,wanda,none,0.6,unstructured,2.510255432,30.1218551,21.62392178,18.30388576,21.70289586,19.64957777,32.23601747,28.03499464,24.79627246,28.13308286,26.89430423,36.51827374,19.93397499,28.17781564,24.78145956,0.2052067794,0.2975258347,0.2737076329,0.2772977936,0.2256494769,0.2589741723,0.1459674049,0.2123137472,0.3541459765,0.2894013036,0.2144021181,0.1787029761,0.3253025742,0.2453446439,0.2446808511,0.0775335413,0.1644639364,0.1269234566,0.1247496165,0.07462750082,0.1191042613,0.04675155523,0.06443700318,0.1509238655,0.1149999086,0.0689164299,0.03849588581,0.0871031368,0.09406297388,0.07563164894,0.3578947368,0.5423387097,0.5155642023,0.5505617978,0.5704225352,0.3755980861,0.3912280702,0.4117647059,0.3896103896,0.4954682779,0.2818627451,0.5620805369,0.3939393939,0.4567819149,0.4567819149
llama2_7b,pruning,wanda,none,0.5,semistructured:24,3.13781929,33.6549731,24.01134976,19.37954613,23.66816878,21.25153692,34.62847117,30.79678454,26.06925988,30.52342811,30.38679174,37.71091069,21.88557477,30.46065309,26.87477669,0.2121774071,0.2739180903,0.2687324531,0.3132813539,0.2689249222,0.2584849317,0.225335946,0.2563382057,0.3671383808,0.2992814747,0.2056383198,0.2167819458,0.3230517683,0.2655229606,0.264793883,0.09302745421,0.1881562214,0.1516755286,0.1555363458,0.09610172525,0.1210953881,0.1018056302,0.0856530349,0.1492853665,0.1242978546,0.08642786971,0.05854017424,0.09907335451,0.114881476,0.09690824468,0.3473684211,0.5141129032,0.5214007782,0.5258426966,0.5616197183,0.3325358852,0.4631578947,0.4075630252,0.3766233766,0.4743202417,0.2303921569,0.6174496644,0.4102564103,0.4562832447,0.4562832447
llama2_7b,pruning,wanda,none,0.5,semistructured:48,3.13781929,28.18400386,20.04215049,17.31033817,20.2712675,18.06121801,29.83701362,26.88322516,22.12500867,26.37818754,26.26276617,34.47425959,19.36676995,27.92593306,23.35137495,0.1771924395,0.2606876829,0.2385306822,0.2512874496,0.2095758739,0.2447119831,0.2313489019,0.222910303,0.3493780322,0.2966379313,0.2070290026,0.1757622453,0.2778183986,0.2379436019,0.232712766,0.0849584859,0.1802460415,0.1417549257,0.1147432035,0.06003904364,0.1200616115,0.08805269003,0.07363959896,0.1291632702,0.1228827413,0.07736914894,0.0504853917,0.08044476759,0.100176093,0.08023415978,0.3188010899,0.5826446281,0.4989858012,0.5186046512,0.5894160584,0.3366093366,0.4517304189,0.410989011,0.3660477454,0.4827586207,0.2658227848,0.5852372583,0.4120481928,0.458677686,0.458677686
tulu2_7b,quantization,awq,4,0,unstructured,6.27563858,22.42139977,16.51667898,14.69725983,16.53074641,14.84968995,25.52820528,23.13366946,18.580079,22.92307475,22.77566376,28.20905565,16.31458576,23.4911641,19.57139762,0.006840474982,0.006095173859,0.006139998306,0.01070877461,0.004297014693,0.004231162048,0.002391326637,0.0094565083,0.01246722828,0.00182157989,0.01237742574,0.004189384064,0.01373187534,0.007057562787,0.004488031915,0.002054393625,0.002898815955,0.002829321846,0.002576148139,0.001107150447,0.001956732014,0.0004106298476,0.002491746296,0.002926284068,0.0007894275916,0.0007308467865,0.0006083587899,0.003459288303,0.001864821682,0.0008311170213,0.4184210526,0.4939516129,0.3968871595,0.6202247191,0.4735915493,0.2583732057,0.2701754386,0.4663865546,0.3532467532,0.4954682779,0.2009803922,0.4597315436,0.3962703963,0.4094082447,0.4094082447
tulu2_7b,none,none,none,0,unstructured,6.27563858,21.95463769,16.53405992,14.61367312,16.55123979,14.59407609,25.17188781,22.50095277,18.06689116,22.50813338,22.42489481,27.82383841,16.06127427,22.85940592,19.26947071,0.003080880015,0.008612840406,0.009196832486,0.00955009139,0.003527946875,0.003705258575,0.0016584388,0.01270330754,0.0156605993,0.008962948157,0.0144348425,0.006524502031,0.009704839933,0.007962414242,0.006150265957,0.000631065446,0.001462786788,0.001672564231,0.003954790844,0.000889376582,0.001762373629,0.0005558099246,0.001540474479,0.002825821244,0.007786954849,0.002085372461,0.0007851698637,0.0008725025319,0.00186758023,0.0008311170213,0.4184210526,0.5120967742,0.3793774319,0.5820224719,0.4577464789,0.2631578947,0.2561403509,0.4411764706,0.3428571429,0.4954682779,0.2303921569,0.4647651007,0.331002331,0.399268617,0.399268617
tulu2_7b,quantization,gptq,4,0,unstructured,6.27563858,23.2590103,16.77229018,15.60699915,16.83086759,14.92973644,25.97438591,23.88492907,19.31475338,23.10976062,22.94821453,28.22911321,16.69309812,25.1641618,20.08719745,0.006744290653,0.007189583394,0.005343829611,0.0111614463,0.005968914905,0.002734785445,0.001897069864,0.01534800369,0.01324443446,0.0135838013,0.007839236774,0.004222863473,0.01029153526,0.007727484833,0.005984042553,0.0009228826493,0.00358070279,0.001663859878,0.004388267633,0.001321174448,0.001017701282,0.0008225783222,0.002883954974,0.0009353166556,0.003864485904,0.0008687940677,0.0009371218129,0.003490127638,0.001994960868,0.000664893617,0.3921052632,0.5120967742,0.3404669261,0.6202247191,0.4471830986,0.2679425837,0.2368421053,0.4474789916,0.3662337662,0.5468277946,0.2156862745,0.4580536913,0.4079254079,0.4032579787,0.4032579787
tulu2_13b,quantization,awq,4,0,unstructured,12.12196827,21.06308566,16.27420665,13.90255074,15.32280962,13.57022694,23.60161517,20.27980431,17.11637335,21.13173042,19.62190115,26.58984886,15.01898918,20.63149276,18.00669343,0.004190093593,0.005938536698,0.002070056789,0.008526214857,0.006200055841,0.00143743588,0.001168773049,0.001958354181,0.006911758324,0.008499050428,0.004648205112,0.005337435127,0.004458902043,0.004584681243,0.003158244681,0.002224887673,0.003140916111,0.001771581,0.005274284883,0.002176971125,0.0009105019515,0.0004324638314,0.001042876295,0.0005233485889,0.002321606918,0.000509261432,0.001049172342,0.001030214915,0.001706775626,0.0005006675567,0.5052910053,0.5373737374,0.39453125,0.618510158,0.4540636042,0.3180722892,0.2605633803,0.447257384,0.3584415584,0.4894259819,0.2487684729,0.4686971235,0.3948598131,0.4220627503,0.4220627503
tulu2_13b,quantization,bitsandbytes,8,0,unstructured,12.12196827,20.75587115,16.06665899,13.70735933,15.40595279,13.43101442,23.36118442,20.02987948,16.78129809,20.80771227,19.3864609,26.23736269,14.84602735,20.39414719,17.79637092,0.003882782083,0.005811045247,0.005880657337,0.004899276776,0.006840992142,0.003589996311,0.001194101467,0.004775111415,0.004508391294,0.008103364904,0.001185986341,0.009497705722,0.003418827946,0.004975000198,0.003490691489,0.001467560339,0.002405443967,0.001347026904,0.003708308451,0.001164992189,0.002929275565,0.0004733670885,0.0006401318735,0.001464015629,0.002662806172,0.000219171588,0.0004805400365,0.002198392499,0.00154886737,0.000664893617,0.4868421053,0.5504032258,0.4124513619,0.6292134831,0.4595070423,0.3253588517,0.2263157895,0.4369747899,0.3636363636,0.4924471299,0.2254901961,0.466442953,0.4102564103,0.421043883,0.421043883
tulu2_13b,pruning,gblm,none,0.1,unstructured,10.90977144,20.96296306,16.22978317,13.85980322,15.50919651,13.54802445,23.52765973,20.32506117,16.98779438,21.10318139,19.55099917,26.47195961,15.0199857,20.67711701,17.98732644,0.004880009199,0.004091843482,0.002379912811,0.005133525977,0.007062582063,0.00369086334,0.001222332737,0.008373089197,0.003245847875,0.009726087853,0.00331741922,0.007660536958,0.007169609025,0.005168257242,0.003490691489,0.002885052336,0.001966248596,0.001345161371,0.001908755204,0.001293670245,0.003018396645,0.0005234529962,0.0009046359025,0.0007974011202,0.001633918282,0.0002377202254,0.0007791494824,0.004584064567,0.001614629425,0.000664893617,0.4947368421,0.5342741935,0.3988326848,0.6292134831,0.4700704225,0.3325358852,0.2631578947,0.4474789916,0.3662337662,0.5075528701,0.2352941176,0.4580536913,0.3986013986,0.4248670213,0.4248670213
tulu2_13b,pruning,gblm,none,0.2,unstructured,9.697574615,20.66450732,16.0932558,13.66974517,15.31839698,13.39821704,23.24311712,19.99770169,16.86549124,20.82336975,19.38037995,26.16735213,14.85263695,20.35929779,17.77207622,0.00216804931,0.004355609417,0.005377231405,0.009869437271,0.008913369246,0.001851312281,0.00125303854,0.006088756714,0.006802748395,0.006847769112,0.001902347686,0.004494469438,0.0105250243,0.005393106173,0.003656914894,0.002085936619,0.001903982348,0.001350278157,0.00406662624,0.00419637751,0.001145988291,0.0005218836173,0.0006262493123,0.001301643317,0.002836529584,0.0002777767681,0.000570090197,0.0057004437,0.002000910517,0.00116356383,0.4578947368,0.5403225806,0.4027237354,0.6314606742,0.4665492958,0.3325358852,0.2385964912,0.4327731092,0.3766233766,0.4712990937,0.2475490196,0.4781879195,0.4405594406,0.4242021277,0.4242021277
tulu2_13b,pruning,gblm,none,0.3,unstructured,8.485377789,20.4957644,16.05846112,13.62847801,15.30658353,13.38175616,23.0316181,19.98548911,16.76378647,20.69138799,19.40862415,26.30309742,14.77073756,20.32259895,17.71969519,0.002676611198,0.004521613159,0.005665662224,0.008039709155,0.009907563807,0.003172599528,0.001637687181,0.001440124351,0.006604988544,0.009172507283,0.002525653325,0.006658127644,0.008251093484,0.005392241906,0.003823138298,0.001224305963,0.00258625596,0.001244982362,0.001531444307,0.005111226503,0.0008275734744,0.0004189949991,0.0006231745099,0.0004888407914,0.00135780792,0.0004521362421,0.0005985599168,0.004307334664,0.001642402169,0.0009973404255,0.4789473684,0.5383064516,0.4319066148,0.6516853933,0.4753521127,0.3086124402,0.2578947368,0.4369747899,0.387012987,0.4864048338,0.2328431373,0.4697986577,0.4731934732,0.4326795213,0.4326795213
tulu2_13b,pruning,gblm,none,0.4,unstructured,7.273180962,20.98856833,16.12933169,13.64975574,15.6002916,13.63215646,23.33781891,20.25637799,16.75155221,20.99274064,19.64826885,26.99576589,14.86936015,20.61793277,17.93971765,0.003268249411,0.009459803181,0.004707668542,0.005526557665,0.005122571764,0.004540547229,0.002913060105,0.003137188799,0.008253159461,0.006904823903,0.001987743611,0.006648975731,0.003493493531,0.00507144836,0.003324468085,0.00102028568,0.004572725432,0.001256011985,0.001634400264,0.002212410177,0.003114235164,0.0004263812636,0.0009402743757,0.0006655938674,0.00310003957,0.0005864336098,0.0006819251467,0.002081450732,0.001678638174,0.000664893617,0.4368421053,0.5383064516,0.4007782101,0.6382022472,0.4419014085,0.2870813397,0.2368421053,0.4180672269,0.3532467532,0.4531722054,0.2303921569,0.4496644295,0.4289044289,0.4089095745,0.4089095745
tulu2_13b,pruning,gblm,none,0.5,unstructured,6.060984135,22.94238872,17.36104602,14.45203655,16.71452459,14.77903383,25.03620513,22.17886538,17.86636765,22.86392212,21.01367786,29.83338807,15.86589076,22.09711044,19.34031422,0.004094117566,0.004728207665,0.003409033156,0.00323012277,0.006618326818,0.001765466763,0.002491692493,0.005968660868,0.004843760156,0.008115987403,0.001386454292,0.005716113436,0.006651537124,0.004525656792,0.002659574468,0.0005873138728,0.002302145398,0.001358449141,0.001545104287,0.002253786022,0.001549666742,0.0004408017314,0.0008451932936,0.0005682553829,0.001639388498,0.0002579866732,0.0009151822276,0.001910488565,0.001257323884,0.0004986702128,0.4473684211,0.4879032258,0.3677042802,0.597752809,0.4207746479,0.2727272727,0.2192982456,0.4453781513,0.3558441558,0.4441087613,0.2205882353,0.4244966443,0.3892773893,0.3907912234,0.3907912234
tulu2_13b,pruning,gblm,none,0.6,unstructured,4.848787308,28.08467332,20.2506946,16.86977711,20.03018329,17.96087377,30.04975701,26.72444642,21.22831646,28.13934431,24.96841097,35.98306724,18.6622491,25.91218674,23.09425634,0.009198449787,0.02873141919,0.009866010354,0.01337248234,0.01594982181,0.01237728949,0.006088624084,0.02338157782,0.024987492,0.01981946997,0.007974893439,0.01706326808,0.01569196172,0.01561455722,0.0118018617,0.001586289127,0.01145628505,0.004650854309,0.002921097911,0.002986812849,0.002527469789,0.001392995573,0.003655484807,0.003989158466,0.005011600242,0.0009461201602,0.0005249027152,0.00388645882,0.003461329923,0.00116356383,0.4026315789,0.4495967742,0.3871595331,0.5280898876,0.4313380282,0.2631578947,0.2859649123,0.3571428571,0.3324675325,0.4259818731,0.237745098,0.4127516779,0.3263403263,0.3740026596,0.3740026596
tulu2_13b,pruning,gblm,none,0.5,semistructured:24,6.060984135,28.57293366,21.04104936,17.52270904,20.21251625,18.43582423,31.88721261,26.80980628,22.02694769,28.80978604,25.54636236,36.36836644,18.85691745,25.7629438,23.60976837,0.01775869696,0.03711629395,0.03027848975,0.02008234088,0.02389572288,0.02611224731,0.00881114257,0.01968240237,0.04291573314,0.02872780227,0.02846639063,0.02196147458,0.02906568456,0.02522283935,0.02160904255,0.007531163577,0.01163451664,0.01011616287,0.009646044788,0.004686951422,0.01090644807,0.001497153487,0.004877866291,0.005887824758,0.01220196818,0.01395970069,0.003354094703,0.007055843138,0.007571194254,0.004654255319,0.3289473684,0.4153225806,0.3813229572,0.4786516854,0.4084507042,0.2296650718,0.2368421053,0.3571428571,0.2675324675,0.3504531722,0.1764705882,0.3976510067,0.3263403263,0.3392619681,0.3392619681
tulu2_13b,pruning,gblm,none,0.5,semistructured:48,6.060984135,25.60726355,18.72558664,15.88346596,18.52673628,16.57619683,28.26718273,24.53623281,19.74588692,25.75929595,23.2389866,32.7259878,17.32151457,24.17633983,21.3779738,0.002632375767,0.01613111554,0.007417548027,0.007044516788,0.007237916261,0.0073050791,0.002910887568,0.006928277617,0.01077995672,0.007623815104,0.009852923599,0.006341527772,0.004438299121,0.007388269806,0.004488031915,0.0008102859947,0.003370914579,0.003508462776,0.003443040825,0.0008024441498,0.002133856227,0.0005665061388,0.002019856026,0.0007040712339,0.002805176503,0.0004664185092,0.0005804466059,0.0009700676183,0.00167876833,0.0004986702128,0.4026315789,0.4193548387,0.3521400778,0.5640449438,0.4031690141,0.2129186603,0.2350877193,0.3718487395,0.3038961039,0.3836858006,0.1593137255,0.3993288591,0.3636363636,0.353224734,0.353224734
tulu2_13b,quantization,gptq,4,0,unstructured,12.12196827,20.85781508,16.27500237,13.99250329,15.41894019,13.63808787,23.34018402,20.60494575,17.08302298,20.99021116,19.71332839,26.17017785,15.00027915,20.84412378,18.02116393,0.003327327026,0.003659355064,0.003546277837,0.00674061293,0.00122890422,0.00151877312,0.001982123392,0.003310097366,0.004797349657,0.006260900699,0.001565743895,0.007315219649,0.00149947391,0.003574031227,0.002160904255,0.0008940841333,0.002070206248,0.001226802056,0.003382453445,0.001203591708,0.000471808175,0.0003759263538,0.0005535592935,0.0004022342474,0.001448717883,0.0002611799317,0.0006679777061,0.0002005810141,0.00101164921,0.0001662234043,0.4552631579,0.5362903226,0.4085603113,0.606741573,0.4401408451,0.2775119617,0.2333333333,0.4285714286,0.3636363636,0.498489426,0.2328431373,0.4446308725,0.4195804196,0.4100731383,0.4100731383
tulu2_13b,pruning,magnitude,none,0.1,unstructured,10.90977144,21.22378209,16.43658372,13.99116038,15.63352118,13.69398209,23.78737969,20.54534146,17.11021062,21.33005271,19.73708509,26.86240703,15.15723319,21.02657948,18.18410153,0.003560012265,0.003356517323,0.001923476676,0.004226813156,0.007984971496,0.005451457923,0.001046297843,0.002643614256,0.003015699015,0.006856514968,0.001251176292,0.007817569195,0.005401113372,0.00423429835,0.002659574468,0.002883722901,0.001761179633,0.001038309133,0.001096570154,0.00271661321,0.003002213322,0.0003943175005,0.0006801544273,0.0005862429204,0.003221560381,0.0002663363096,0.001213069494,0.001009490007,0.00147843521,0.000664893617,0.4973684211,0.5262096774,0.4007782101,0.606741573,0.4771126761,0.3229665072,0.2368421053,0.4075630252,0.3792207792,0.4833836858,0.2450980392,0.466442953,0.3939393939,0.4178856383,0.4178856383
tulu2_13b,pruning,magnitude,none,0.2,unstructured,9.697574615,20.49848745,16.02441497,13.60273345,15.14878527,13.36031208,23.11883177,19.90600586,16.7063585,20.65056791,19.27981564,26.01901303,14.76832963,19.86016249,17.63979531,0.004388248293,0.001911257544,0.002827810406,0.003115546837,0.005455597186,0.001893699454,0.001570201338,0.001892278174,0.002146724602,0.004657958569,0.005621947494,0.009315832349,0.005022300151,0.003907969816,0.002160904255,0.003017192747,0.001966434094,0.0009756253745,0.001413529488,0.002471654972,0.0005932426108,0.001401063185,0.0007657959482,0.0004137577592,0.00236654118,0.00140282248,0.001255986473,0.000753705381,0.001438540214,0.0004986702128,0.4815789474,0.5423387097,0.439688716,0.6404494382,0.5,0.3062200957,0.2526315789,0.4327731092,0.3922077922,0.4712990937,0.2671568627,0.4765100671,0.4405594406,0.4345079787,0.4345079787
